Nr.,Njësitë,AKP ID,Çmimi më i Lartë,Ofertuesi_1,Çmimi_1,Ofertuesi_2,Çmimi_2,Ofertuesi_3,Çmimi_3,source_file,page_number,Zyret Regjionale
16,Njësia nr.16-Agromorava Toka në Gushicë (Lot A),GJI035,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
17,Njësia nr.17-Produkt Parcelat 1430-0;1431-0 dhe 1432-0 në Klinë e Epërme,MIT008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
19,Njësia nr.19- Produkt Parcela 00327-0 në Kllodërnicë,MIT008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
20,Njësia nr.20-Produkt Parcela 00333-0 në Polac i Ri,MIT008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
21,Njësia nr.21-Elan Parcelat 516 dhe 517 në Liqej,MIT012,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
22,Njësia nr.22-Elan Parcela 519-0 në Liqej,MIT012,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
23,Njësia nr.23-NSH Univerzal Parcela dhe lokali në Kijevciq,MIT051,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
24,Njësia nr.24-Drenica Parcela 00767-0 në Sankoc,PRN011,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
25,Njësia nr.25-Produkt Parcela 600-0 në Polac i Ri,MIT008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
26,Njësia nr.26-Drenica parcela 00702-0 në Tërstenik,PRN011,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
27,Njësia nr.27-NSHBQ Drenica Toka në Polluzhë parcela 28-0,PRN011,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
28,Njësia nr.28-Çyçavica Vetëshërbimi 3304 në Prelluzhë,MIT042,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
29,Njësia nr.29-Drenica parcela 00722-0 në Tërstenik,PRN011,1650.0,L60,1650.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
30,Njësia nr.30-Drenica parcela 00799-0 në Tërstenik,PRN011,27200.0,L52,27200.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
31,Njësia nr.31-Produkt Parcela 00139-0 në Çitak,MIT008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
32,Njësia nr.32-Produkt Toka në Makermal,MIT008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
33,Njësia nr.33-Elan Parcelat 00176-0 dhe 00177-0 ZK Bivolak,MIT012,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
34,Njësia nr.34-NSH Lux Lokali Afarist Rudar,MIT039,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
35,Njësia nr.35-Produkti Toka në Brojë 3,MIT008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
36,Njësia nr.36-Produkti Toka në Brojë 4,MIT008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
37,Njësia nr.37-KB Prelluzha Ngastrat 0150-0; 0151-0 dhe 0159-0,MIT092,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
38,Njësia nr.38-KB Prelluzha Ngastra 0118-0,MIT092,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
39,Njësia nr.39-Produkti Toka në Vitak,MIT008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
40,Njësia nr.40- Produkti Toka Klinë e Epërme 2,MIT008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
41,Njësia nr.41-Produkti Toka në Prellovc,MIT008,2150.0,L23,2150.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
42,Njësia nr.42-NSHBQ Drenica Toka në Polluzhë parcela 54-0,PRN011,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
43,Njësia nr.43-NSHBQ Drenica Toka në Gllanaselë nr. 1,PRN011,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
45,Njësia nr.45-Toka në Ratish i Poshtëm,PEJ018,37400.0,L17,37400.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
46,Njësia nr.46-Ereniku PP-Toka në ZK Rracaj,PEJ029,101999.0,L70,101999.0,L127,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,1,
47,Njësia nr.47-Ereniku PP-Toka në ZK Skivjan 1,PEJ029,108108.0,L92,108108.0,L71,31000.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
48,Njësia nr.48-Ereniku PP-Toka në ZK Kodra e Hutit,PEJ029,52000.0,L134,52000.0,L72,27777.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
49,Njësia nr.49-Toka në Uçë,PEJ034,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
50,Njësia nr.50-Toka bujqësore në Çallapek,PEJ055,110000.0,L98,110000.0,L136,57777.0,L12,30150.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
51,Njësia nr.51-Toka në Klinafc 1,PEJ172,34200.0,L11,34200.0,L53,31500.0,L03,18000.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
52,Njësia nr.52-Parcelat nr. 35-1 dhe 79-0 ZK Kpuz,PEJ055,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
53,Njësia nr.53-Parcela nr. 303-1 ZK Kpuz,PEJ055,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
54,Njësia nr.54-Parcela nr.303-165 ZK Kpuz,PEJ055,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
55,Njësia nr.55-Parcela nr.952 në ZK Cërmjan,PEJ003,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
56,Njësia nr.56-KB Rogovë Parcela nr. 639-0 në ZK Rogovë I,PEJ021,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
57,Njësia nr.57-Parcela nr.10-4 në ZK Prigodë,PEJ033,1500.0,L14,1500.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
58,"Njësia nr.58-Parcelat nr.180-0, 181-0 në ZK Baicë",PEJ033,2000.0,L69,2000.0,L129,1999.0,L137,1490.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
59,Njësia nr.59-Parcela nr.11 në ZK Baicë,PEJ033,1800.0,L130,1800.0,L138,1500.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
60,Njësia nr.60-KB Gurakoci-Objekti i Administratës dhe Depo,PEJ035,50100.0,L122,50100.0,L131,45555.0,L81,40001.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
61,"Njësia nr.61-Parcelat nr.273, 274, 275 në ZK Kashicë",PEJ036,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
62,"Njësia nr.62-Parcelat nr.1928-1,1929-1 në ZK Vitomiricë",PEJ056,135789.0,L21,135789.0,L05,126557.0,L36,122222.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
63,Njësia nr.63-Parcelat afër shkollës në Jashanicë,PEJ172,8000.0,L04,8000.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
64,"Njësia nr.64-KB Vrella Parcelat nr.420, 421 dhe 423 në Baicë",PEJ033,8900.0,L132,8900.0,L140,7200.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
65,Njësia nr.65-KB Gurrakoci Parcela nr.327 në Tomoc,PEJ035,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
66,Njësia nr.66-NSH Dubrava Toka në Shushicë,PEJ036,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
67,Njësia nr.67-KB Ujmiri Parcela nr.311 në Ujmir,PEJ040,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
68,Njësia nr.68-KB Ujmiri Parcela nr.511 në Ujmir,PEJ040,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
69,Njësia nr.69-NPB Malishgani-Toka Bujqësore në Zllakuqan,PEJ172,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
70,Njësia nr.70-Toka Bujqësia në Videjë,PEJ055,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
71,Njësia nr.71-KB Liria-Toka Bujqësore Berkovë,PEJ038,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
72,"Njësia nr.72-NPB Malishgani-Parcelat nr.158-54, 158-55 në Zllakuqan",PEJ172,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
73,"Njësia nr.73-NPB Malishgani Parcelat nr.244-1, 245-4 në Dranashiq",PEJ172,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
74,Njësia nr.74-NSH Apiko -Toka në Baballoq,PEJ002,272000.0,L124,272000.0,L65,211150.0,L125,95000.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
75,Njësia nr.75-Tokë bujqësore në Zallq 2,PEJ035,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
76,Njësia nr.76-Tokë bujqësore në Zallq 5,PEJ035,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
77,Njësia nr.77-Tokë bujqësore në Jashanicën,PEJ172,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
78,Njësia nr.78-Gërmia Shitorja nr.137 Mitrovicë e Veriut,PRN093,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
79,Njësia nr.79-Ratar Tokë Bujqësore Graqanicë VI,PRN115,601000.0,L85,601000.0,L109,170015.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
80,Njësia nr.80 -Ratar Tokë Bujqësore Graqanicë VII,PRN115,501000.0,L28,501000.0,L110,125565.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
81,Njësia nr.81-KB Shtime Tokë Bujqësore Muzeqinë I,PRN020,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
82,Njësia nr.82-Lavërtari Blegtori Tokë Bujqësore Preoc III,PRN004,128250.0,L112,128250.0,L43,110000.0,L86,100001.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
83,Njësia nr.83-Bujqesia Tokë Bujqësore Obiliq I,PRN009,262602.0,L09,262602.0,L27,171000.0,L26,120000.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
84,Njësia nr.84-KB Kosova Tokë Bujqësore Livagjë XIII,PRN082,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
85,Njësia nr.85-KB Kosova Tokë Bujqësore Livagjë XV,PRN082,14950.0,L54,14950.0,L57,11000.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
86,Njësia nr.86-Ratar Tokë Bujqësore Matiqan V,PRN115,32680.0,L40,32680.0,L55,17850.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
87,Njësia nr.87-KB Kosova Tokë Bujqësore Suhadoll VIII,PRN082,813000.0,L96,813000.0,L114,722442.0,L73,467500.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
88,Njësia nr.88-KB Kosova Tokë Bujqësore Suhadoll X,PRN082,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
89,Njësia nr.89-KB Kosova Tokë Bujqësore Suhadoll XI,PRN082,70001.0,L104,70001.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
90,Njësia nr.90-KB Kosova Tokë Bujqësore Konjuh IV,PRN082,190000.0,L44,190000.0,L88,170000.0,L42,141100.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
91,Njësia nr.91-KB Flora Tokë Bujqësore Bajqinë I,PRN017,15520.0,L01,15520.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
92,Njësia nr.92-KB Liria Tokë Bujqësore Breznicë III,PRN144,17850.0,L63,17850.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
93,Njësia nr.93-Flora Tokë Bujqësore Metehi,PRN017,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
94,Njësia nr.94-Ratar Tokë Bujqësore Ҫaglavicë I,PRN115,235500.0,L119,235500.0,L126,234567.0,L113,201000.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,2,
95,Njësia nr.95-Ratar Tokë Bujqësore Preoc V,PRN115,65000.0,L94,65000.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
96,Njësia nr.96-KB Liria Tokë Bujqësore Bërnicë e Poshtme I,PRN144,45001.0,L106,45001.0,L79,12122.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
97,Njësia nr.97-Ratar Tokë Bujqësore Uglar I,PRN115,54000.0,L107,54000.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
98,Njësia nr.98-KB Liria Tokë Bujqësore Breznicë I,PRN144,10560.0,L64,10560.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
99,Njësia nr.99-KB Liria Tokë Bujqësore Breznicë VI,PRN144,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
100,Njësia nr.100-Ratar Tokë Bujqësore Preoc II,PRN115,155555.0,L135,155555.0,L111,141665.0,L121,66900.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
101,Njësia nr.101-Urata Lokali nr. 98,PRN103,66666.0,L116,66666.0,L07,42000.0,L10,18000.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
102,Njësia nr.102-KB Drita Tokë Bujqësore Hërticë,PRN015,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
103,Njësia nr.103-KB Drita Tokë Bujqësore Balloc IV,PRN015,3355.0,L02,3355.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
104,Njësia nr.104-KB Flora Tokë bujqësore Revuq I,PRN017,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
105,Njësia nr.105-KB Drita Tokë Bujqësore Surkish I,PRN015,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
106,Njësia nr.106-KB Përparimi Tokë Bujqësore Llaushë,PRN019,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
107,Njësia nr.107-Gërmia Supermarketi në Sllatinë,PRN093,8523.0,L24,8523.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
108,Njësia nr.108-KB Përparimi Tokë Bujqësore Miroc I,PRN019,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
109,Njësia nr.109-NSH Lavërtaria-Blegtoria - Tokë bujqësore në Trepetincë 11,PRZ009,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
110,Njësia nr.110-NSH Lavërtaria-Blegtoria - Tokë bujqësore në Atmaxhë 7,PRZ009,60155.0,L77,60155.0,L67,55700.0,L46,40250.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
111,Njësia nr.111-NBI Rahoveci - Prona në Vranjak 3,PRZ011,125899.0,L18,125899.0,L32,103100.0,L22,72990.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
112,Njësia nr.112-NBI Rahoveci - Prona në Rahovec 12,PRZ011,8219.0,L90,8219.0,L61,7300.0,L99,5555.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
113,Njësia nr.113-NSH Zadruga Shtërpcë - Prona në Beroc,GJI033,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
114,Njësia nr.114-NSH Zadruga Shtërpcë - Prona në Biti e Epërme 9,GJI033,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
115,Njësia nr.115-NSH Zadruga Shtërpcë - Prona në Biti e Epërme 10,GJI033,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
116,Njësia nr.116-NSH Zadruga Shtërpcë - Prona në Vërbeshticë 14,GJI033,201000.0,L87,201000.0,L115,77777.0,L78,44370.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
117,Njësia nr.117-NSh NB Mirusha - Prona në Turjakë 1,PRZ008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
118,Njësia nr.118-NSh NB Mirusha - Prona në Turjakë 2,PRZ008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
119,Njësia nr.119-NSh NB Mirusha - Prona në Turjakë 3,PRZ008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
120,Njësia nr.120-NSh NB Mirusha - Prona në Turjakë 4,PRZ008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
121,Njësia nr.121-NBI Rahoveci - Prona në Opterushë 6,PRZ011,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
122,Njësia nr.122-NSH Zadruga Shtërpcë- Tokë bujqësore Sevce 6,GJI033,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
123,Njësia nr.123-NBI Rahoveci - Prona në Retijë 4-,PRZ011,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
124,Njësia nr.124-NBI Ravoheci Prona në Retijë 6,PRZ011,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
125,Njësia nr.125-NBI Rahoveci - Prona në Retijë 7,PRZ011,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
126,Njësia nr.126-NSH Zadruga Shtërpcë- Tokë bujqësore në Biti të Epërme 3,GJI033,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
127,Njësia nr.127-NSH Zadruga Shtërpcë - Tokë bujqësore Biti e Epërme 5,GJI033,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
128,Njësia nr.128-NBI Suhareka - Toka bujqësore në Gjinoc 5,PRZ006,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
129,Njësia nr.129-NBI Rahoveci - Prona në Opterushë 4,PRZ011,20250.0,L49,20250.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
130,Njësia nr.130-NBI Rahoveci - Prona në Opterushë 5,PRZ011,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
131,Njësia nr.131-NBI Suhareka Toka bujqësore në Gjinoc 2,PRZ006,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
132,Njësia nr.132-NBI Suhareka - Prona në Grejkoc 2,PRZ006,12000.0,L34,12000.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
133,Njësia nr.133-NB Mirusha - Prona në Damanek,PRZ008,0.0,0,0.0,0,0.0,0,0.0,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
SHUMA TOTALE E PRANUAR NGA OFERTUESIT MË TË LARTË,,,5430870.0,,,,,,,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
TOTALI I OFERTAVE TE PRANUARA,,,140.0,,,,,,,03804350-CDDE-4B47-884D-E69BAE3AB274.pdf,3,
1,Njësia nr.1: Agrokultura Toka në Malishevë (Lot A),GJI004,0.0,€0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
2,Njësia nr.2: Agrokultura Toka në Gjilan (Lot G),GJI004,27255.0,L35,27255.0,L32,11351.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
3,Njësia nr.3: Agrokultura Toka në Gjilan (Lot H),GJI004,358510.0,L86,358510.0,L38,111009.0,L27,50100.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
4,Njësia nr.4: Agrokultura Toka në Gjilan (Lot I),GJI004,50235.0,L26,50235.0,L10,21111.0,L16,18700.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
5,Njësia nr.5: Pasuria Bujqësore Toka në Varosh,GJI011,33700.0,L57,33700.0,L36,16810.0,L24,16707.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
6,Njësia nr.6: Pasuria Bujqësore Toka në Rakaj (Lot A),GJI011,PARSE_ERROR: REF 9.6 RRET (could not convert string to float: 'REF 9.6 RRET'),L03,PARSE_ERROR: REF 9.6 RRET (could not convert string to float: 'REF 9.6 RRET'),0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
7,Njësia nr.7: Pasuria Bujqësore Toka në Softaj (Lot A),GJI011,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
8,Njësia nr.8: R. Agushi Toka Bujqësore në Elezaj,GJI026,2555.0,L42,2555.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
9,Njësia nr.9: Agromorava Toka në Pozharan (Lot C),GJI035,40000.0,L44,40000.0,L04,15000.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
10,Njësia nr.10: Agromorava Toka në Tankosiç (Lot A),GJI035,4501.0,L25,4501.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
11,Njësia nr.11: Sharr Lokali 3 në Kaçanik,GJI105,66000.0,L62,66000.0,L73,35100.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
12,Njësia nr.12: Sharr Lokali 5 në Kaçanik,GJI105,60150.0,L74,60150.0,L48,42000.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
13,Njësia nr.13: Sharr Lokali 6 në Kaçanik,GJI105,16500.0,L51,16500.0,L75,13100.0,L61,12800.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
14,Njësia nr.14: Produkti Tokë në Vitak,MIT008,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
15,Njësia nr.15: Produkti Tokë në Klinë e Epërme 2,MIT008,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
16,Njësia nr.16: Produkti Tokë në Prellovc,MIT008,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
17,Njësia nr.17: Elan Tokë në Navalan 2,MIT012,18293.0,L12,18293.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
18,Njësia nr.18: Elan Tokë në Navalan 1,MIT012,12000.0,L71,12000.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
19,Njësia nr.19: Elan Tokë në Resnik,MIT012,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
20,Njësia nr.20: Drenica Toka në Polluzhë Parcela 00054-0,PRN011,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
21,Njësia nr.21: Drenica Toka në Polluzhë Parcela 00028-0,PRN011,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
22,Njësia nr.22: Drenica Toka në Gllanaselë Nr.1,PRN011,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
23,Njësia nr.23: Lux “Vetëshërbimi Tunel” në Tunelin e Parë,MIT039,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
24,Njësia nr.24: Lux Parcela 1105-0 në Mitrovicën Jugore,MIT039,5005.0,L52,5005.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
25,Njësia nr.25: Çyçavica Lokali ”Lasta” në Prilluzhë,MIT042,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
26,Njësia nr.26: Çyçavica Lokali “Sitnica” në Prilluzhë,MIT042,0.0,0,0.0,0,0.0,0,0.0,25211285-77E6-4E78-9B80-9D9138BE40E1.pdf,1,
