single-post href,title
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(838).pdf,109 Construction of a sewage network in all villages of the Municipality of Prishtina - re-tender 25.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(100).pdf,99 Construction of the Arberi-Youth Palace urban island 23.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(328).pdf,Renovation of toys in Gërmia Park - Retender 23.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(837).pdf,Construction of Nekibe Kelmendi road additional work 23.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(327).pdf,Supply and maintenance of air conditioners in municipal buildings and other institutions 21.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(836).pdf,Physical security of municipal buildings - Retender 21.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(835).pdf,Cleaning of KPSH health facilities - Retender 16.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(834).pdf,"Winter maintenance of roads and sidewalks, unblocking of atmospheric sewage 15.10.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(326).pdf,No. 90 Construction of nature fitness centers in parks and strategic corners in Kodra e Trimave -Prishtina 11.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(833).pdf,128 Demolition of unauthorized buildings in Pristina 11.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(832).pdf,Extension of the Irrigation System in Parks and Public Spaces in the Municipality of Prishtina 10.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(831).pdf,Extension of the Irrigation System in Parks and Public Spaces in the Municipality of Prishtina 09.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(830).pdf,78 Renovation of floors from linoleum material for IEA 07.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(829).pdf,106 Construction of the Sofali-Kolovic – Abedin Dino connecting road phase II 03.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(325).pdf,121 Cleaning of rivers and atmospheric sewage 02.10.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(828).pdf,"Supply of wood for educational institutions, local communities, libraries, AFSAs and other municipal needs 02.10.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_3%20(23).pdf,Awareness campaign for the reorganization of Education in the Capital 26.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(99).pdf,"19 Emergency assistance (food, drink, clothing, etc.) 26.09.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(324).pdf,"144 Maintenance of security cameras in the Capital Institutions, squares, public spaces and underpasses 26.09.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(827).pdf,Construction of sports fields in the Municipality of Pristina-Field in Hajvali-Additional work 26.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(323).pdf,Construction of the Bridge in the Village of Barilevë (Expansion of the bridge in Drenovc-Prugovc) - annex contract 20.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(826).pdf,"Construction, renovation and maintenance of existing sports facilities (in the neighborhoods of Dardania, Qendër, Bregu i Diellit, Mat, Gërmi, Koliq, Besi, Arbëri, Emshir, Lagjia e Universitetit, Barilevë and in Qendër C202. 20.09.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(825).pdf,"Construction, renovation and maintenance of existing sports facilities (in the neighborhoods of Dardania, Qendër, Bregu i Diellit, Mat, Gërmi, Koliq, Besi, Arbëri, Emshir, Lagjia e Universitetit, Barilevë and in Qendër C202 19.09.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(824).pdf,123 Supply of waste containers - LOTO 2 18.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(98).pdf,20 Supply of information technology equipment 17.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(322).pdf,94 Supply and installation of greenhouses-Retender 17.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(823).pdf,Construction of the shelter-dog park - Negotiated 17.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(822).pdf,Cleaning of KPSH facilities - Negotiated 16.09.2024
https://prishtinaonline.com/uploads/b52_njoftimi_per_nenshkrimin_e_kontrates%20(862).pdf,112 Road construction in the village of Mramor 13.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(97).pdf,133 Feeding points for stray dogs (food supply and distribution) and QTE 12.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(321).pdf,FACADE OF OLD BUILDINGS IN THE CAPITAL AND PROVISION OF SERVICES 12.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(821).pdf,“Construction of the secondary fecal and atmospheric sewage network on Xhavit Ahmeti Street” - Additional Work 12.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_4%20(3).pdf,112 Road construction in the village of Mramor 11.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_3%20(22).pdf,"Infrastructure Interventions - Zonal division into 6 zones, throughout the territory of the Municipality of Pristina 11.09.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(96).pdf,Supply of Pedagogical Material - Lot 1 and Lot 2 11.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(320).pdf,Construction of the “7 Shtatori” high school - Additional work 11.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(820).pdf,Maintenance of IEAA buildings Cleaning of primary schools in the Municipality of Prishtina 11.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(819).pdf,Transportation of students and teachers for the Municipality of Pristina 10.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(818).pdf,Transportation of students and teachers for the Municipality of Pristina 06.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(816).pdf,Supply of food for stray dogs at feeding points and QTQE - Negotiated 05.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(95).pdf,Construction of the Municipal Archive building with accompanying infrastructure 04.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(319).pdf,Cleaning of educational facilities of the Municipality of Pristina – LOTO 1 and LOTO 2 04.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(815).pdf,78 IEA Renovation- Interior doors 04.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(814).pdf,84 Renovations and maintenance of subordinate institutions and cultural spaces 03.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(813).pdf,118Construction and reconstruction of fountains - re-tender LOTO 2 02.09.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(318).pdf,"Infrastructure Interventions - Zonal division into 6 zones, throughout the territory of the Municipality of Pristina 30.08.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(812).pdf,"Disinfection, disinfestation and deratization of educational institutions 30.08.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(317).pdf,78 Renovation and maintenance of IEAA- Roof repair- NEW TENDER 29.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(811).pdf,126 Arrangement of the cemeteries of martyrs in the village of Makovc-Ritender 29.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(810).pdf,"Supply of technological equipment (IT, science) for cabinets at IEAA 28.08.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(809).pdf,13 Supply of dental consumables Lot V-Ritender 26.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(316).pdf,"Supply of medical equipment for primary healthcare needs of QMU, QKMF and its units 23.08.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(808).pdf,"Reconstruction of public space on ""Egnatia"" street, Ulpiana neighborhood - Additional work 23.08.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(807).pdf,Signal lighting for safety crossings 22.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(315).pdf,Veternik excavation for the connection of the fecal sewage system and the connection to the collector in Calabri-Part of road A 21.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(806).pdf,78 IEA Renovation - Plastic doors and windows 21.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(805).pdf,Artistic and infrastructural renovation of the Dardani spine tunnel 20.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(314).pdf,142 Supply of equipment for the injured in AKRR (Accidents) 19.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(804).pdf,Renovation of educational institutions-Buffets 19.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(803).pdf,"Maintenance of monuments, fountains and public fountains 15.08.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(802).pdf,138 Supply of equipment to volunteer firefighters 14.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(313).pdf,"Collection, transportation, treatment and disposal of bulky and construction waste 13.08.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(801).pdf,"Servicing, maintenance and supply of fire extinguishers in educational institutions, community-based kindergartens and other municipal needs 13.08.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(312).pdf,Supply of equipment for cleaning the capital 09.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(800).pdf,Digitalization of educational processes - re-tender 09.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(311).pdf,Renovation of Gjin Gazulli School - Construction of Drainage Lot 2 07.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(799).pdf,Construction of the Pavarësia School annex - additional work 07.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(798).pdf,78 Renovation and maintenance of IEAA-liming 05.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(797).pdf,Physical security of the KPSH facilities in Pristina - negotiated 02.08.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(796).pdf,41 Supply of medicines for SHPMPF residents - NEW TENDER 31.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(795).pdf,"Representation, advocacy and mediation services 26.07.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(794).pdf,“Organization of the Sunny Hill Festival” Co-financing - by negotiation 24.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(793).pdf,Insurance and technical inspection of vehicles of the Municipality of Prishtina and the Municipal Police Department - RITENDER 23.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(792).pdf,Organization of the concert Ramë Lahaj with friends 19.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(791).pdf,Supply of inverter for the annex of IP Ardhemëria and IP Xixëllonjat 18.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(790).pdf,78 IEAA Renovation and Maintenance-Floor Renovation and Maintenance 17.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(789).pdf,121 Cleaning of rivers and atmospheric sewage 16.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(788).pdf,"Supply of dental, laboratory and RO cabinet materials 09.07.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(310).pdf,Supply of Consumables for the needs of the Municipality of Pristina 08.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(787).pdf,Renovation of primary schools - Completion of works in the physical education hall - Busi Village - Additional work 08.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(309).pdf,"Construction, expansion and modernization of the public lighting network 05.07.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(786).pdf,Physical insurance of municipal buildings for 3 months by negotiation 05.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(785).pdf,"Needs of the Municipal Assembly of the Capital City, voice management system 04.07.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(308).pdf,Construction and reconstruction of fountains - re-tender LOTO 2 03.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(784).pdf,Road construction in the Kodra e Trimave neighborhood 03.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(94).pdf,Advancement of existing software for 16 E-kiosks and centralization of the same 02.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(307).pdf,Supervision of the companion animal shelter in Hajvali 02.07.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(783).pdf,"Supply of medical equipment for primary healthcare needs of QMU, QKMF and its units 02.07.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(782).pdf,Physical security of municipal buildings 28.06.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(781).pdf,Spatial disinfestation in the Municipality of Pristina – Negotiated 25.06.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(306).pdf,"Reconstruction of Plato in the Dardania neighborhood, Bill Clinton Street (near Santea) 13.06.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(780).pdf,Cleaning of KPSH Health Facilities - Negotiated 13.06.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(779).pdf,Maintenance and reconstruction of the public lighting network 12.06.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(305).pdf,Drafting a strategy for agrotourism and capacity building 05.06.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(778).pdf,Insurance and technical inspection of vehicles of the Fire Brigade and others of the municipality of Prishtina - negotiated 05.06.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(304).pdf,Disposal of expired medicines and medical products in public health facilities KPSH 04.06.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(777).pdf,"Furnizimi, instalimi dhe mirëmbajtja e elektrikës+ elektrikes+ klima 04.06.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_3%20(21).pdf,Furnizim me pelet 30.05.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(93).pdf,Mirëmbajtja e Semaforëve për Komunën e Prishtinës 30.05.2024
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(303).pdf,"Furnizim me mjetet elektrikë, hidrosanitari dhe bravari 30.05.2024"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(776).pdf,Mirëmbajtja dhe Servisimi i Pajisjeve Laboratorike dhe Stomatologjike 30.05.2024
